TWDytzefXXc, 10.000, 20.000,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066","['Accelerating, revving, vroom', 'Vehicle', 'Car', 'Medium engine (mid frequency)']"
TWFAQqdN9Dk, 30.000, 40.000,"/m/081rb,/m/09x0r","['Writing', 'Speech']"
TWTsgG7EOmk, 450.000, 460.000,"/m/0463cq4,/m/09x0r,/t/dd00002","['Crying, sobbing', 'Speech', 'Baby cry, infant cry']"
TWV3YLscSaw, 60.000, 70.000,"/m/02w4v,/m/04rlf","['Folk music', 'Music']"
TWcbU5_9jao, 300.000, 310.000,"/m/02yds9,/m/068hy","['Purr', 'Domestic animals, pets']"
TWdJ6p1ZFSA, 30.000, 40.000,/m/027m70_,['Jingle bell']
TWgMeMM_i4U, 30.000, 40.000,"/m/04rlf,/m/07qdb04","['Music', 'Quack']"
TWnrcjA6VTk, 30.000, 40.000,/m/0mkg,['Accordion']
TWtdl7dk5Ak, 10.000, 20.000,"/m/07rrlb6,/m/0838f","['Splash, splatter', 'Water']"
TX1ULjwUn5Q, 140.000, 150.000,/m/02z32qm,['Fusillade']
TXKODIvIqGI, 320.000, 330.000,/m/05_wcq,"['Bird flight, flapping wings']"
TYFkiyNIDWU, 260.000, 270.000,"/m/025rv6n,/m/07qwf61,/m/0dbvp","['Fowl', 'Honk', 'Goose']"
TYJiQ-03tBI, 30.000, 40.000,"/m/025rv6n,/m/0dbvp","['Fowl', 'Goose']"
TYoYRlICcZU, 440.000, 450.000,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092","['Boat, Water vehicle', 'Waves, surf', 'Wind', 'Ocean', 'Sailboat, sailing ship', 'Wind noise (microphone)']"
TYoYcfXH9U8, 490.000, 500.000,"/m/07qv4k0,/m/09x0r","['Scrape', 'Speech']"
TZ0oqh2iIdo, 40.000, 50.000,/m/07p_0gm,['Throbbing']
TZ8vo-GTOa0, 30.000, 40.000,"/m/015lz1,/m/028sqc,/m/02zsn,/m/04rlf,/t/dd00004","['Singing', 'Music of Asia', 'Female speech, woman speaking', 'Music', 'Female singing']"
TZG0cnju4wk, 0.000, 10.000,/m/07pp8cl,['Telephone bell ringing']
TZGDukKAVS8, 240.000, 250.000,"/m/01hgjl,/m/04rlf","['Scratching (performance technique)', 'Music']"
TZLjUYatNGo, 30.000, 40.000,"/m/04rlf,/m/0b9m1","['Music', 'Harmonic']"
TZLnnULCTQQ, 40.000, 50.000,"/m/068hy,/m/07sq110,/m/09x0r,/m/0bt9lr,/m/0jbk","['Domestic animals, pets', 'Belly laugh', 'Speech', 'Dog', 'Animal']"
TZnnPbMhGsU, 90.000, 100.000,"/m/02cz_7,/m/04rlf","['Beatboxing', 'Music']"
T_6tLs-qVqU, 70.000, 80.000,/m/0dl5d,['Progressive rock']
T_HaWPLxrSQ, 0.000, 7.000,"/m/078jl,/m/07rjwbb","['Snake', 'Hiss']"
T_foQoCHQq8, 30.000, 40.000,/m/07qfgpx,"['Jingle, tinkle']"
T_gvrQjsAoQ, 40.000, 50.000,"/m/07qc9xj,/m/09x0r","['Clicking', 'Speech']"
Ta0GmXPnGWk, 150.000, 160.000,"/m/01b9nn,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/t/dd00125","['Reverberation', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument', 'Inside, small room']"
Ta9OBhokq5Q, 10.000, 20.000,"/m/025rv6n,/m/07qwf61,/m/0dbvp","['Fowl', 'Honk', 'Goose']"
TaBdyJ1J1hk, 70.000, 80.000,/m/01yg9g,['Lawn mower']
TaamX_ehKnU, 120.000, 130.000,"/m/02_41,/m/03m9d0z","['Fire', 'Wind']"
TabaOeYq2ek, 70.000, 80.000,"/m/04rlf,/m/06cqb","['Music', 'Reggae']"
Tadruc0Ytak, 0.000, 10.000,"/m/04rlf,/m/08p9q4","['Music', 'Sidetone']"
TafsLvRXbDI, 30.000, 40.000,/m/07s34ls,['Whir']
TaoySiaI-zQ, 25.000, 35.000,/m/01h82_,['Engine knocking']
Tb5FVrEeE50, 30.000, 40.000,"/m/07swgks,/m/09x0r","['Gurgling', 'Speech']"
TbDZszb3nNs, 140.000, 150.000,"/m/015lz1,/m/04rlf,/m/07sr1lc","['Singing', 'Music', 'Yell']"
TbLxlanClnM, 170.000, 180.000,"/m/04rlf,/m/07c52,/m/09x0r","['Music', 'Television', 'Speech']"
TbkxG29_QNs, 140.000, 150.000,"/m/015lz1,/m/028sqc,/m/04rlf","['Singing', 'Music of Asia', 'Music']"
TcMhxCxiKzU, 310.000, 320.000,"/m/02rr_,/m/02sgy,/m/03lty,/m/04rlf,/m/0g12c5","['Effects unit', 'Electric guitar', 'Heavy metal', 'Music', 'Distortion']"
TcNmB3yybSA, 30.000, 40.000,"/m/025td0t,/m/02cjck,/m/04rlf","['Background music', 'Theme music', 'Music']"
Tc_k9lC9vL0, 130.000, 140.000,"/m/07s2xch,/m/09x0r,/t/dd00125","['Groan', 'Speech', 'Inside, small room']"
TciMHHSlyyc, 400.000, 410.000,"/m/02cjck,/m/04rlf","['Theme music', 'Music']"
TcoRmHHHNgI, 30.000, 40.000,"/m/04rlf,/m/05fw6t,/m/09x0r","['Music', 'Music for children', 'Speech']"
TcrKPgvkgKA, 180.000, 190.000,"/m/023vsd,/m/07pdjhy,/m/083vt","['Sanding', 'Rub', 'Wood']"
TdDBJR2XKTA, 0.000, 8.000,"/m/014zdl,/m/07qsvvw","['Explosion', 'Burst, pop']"
TdJt7z2ibhk, 30.000, 40.000,"/m/0261r1,/m/09x0r","['Babbling', 'Speech']"
TdMn-iVWc40, 470.000, 480.000,"/m/04rlf,/m/04szw,/m/0dwsp,/m/0dwt5","['Music', 'Musical instrument', 'Marimba, xylophone', 'Vibraphone']"
TdfZy3l5fSg, 30.000, 40.000,"/m/04rlf,/m/07qlf79,/m/09x0r","['Music', 'Spray', 'Speech']"
TdvwUwpYYos, 30.000, 40.000,"/m/04rlf,/m/07kc_","['Music', 'Theremin']"
Te2jqQS76dQ, 220.000, 230.000,"/m/04rlf,/m/0dls3","['Music', 'Grunge']"
TeA1puWNGgw, 350.000, 360.000,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092","['Boat, Water vehicle', 'Waves, surf', 'Wind', 'Ocean', 'Sailboat, sailing ship', 'Wind noise (microphone)']"
TeCyk6sZU0M, 320.000, 330.000,/m/07qcx4z,['Tearing']
TehjTZRy48o, 20.000, 30.000,"/m/04rlf,/m/0cfdd","['Music', 'Drum machine']"
TfNLfYTmCTA, 30.000, 40.000,"/m/0283d,/m/04rlf","['Drum and bass', 'Music']"
Tfc6184uCIk, 50.000, 60.000,"/m/085jw,/m/0l14l2","['Wind instrument, woodwind instrument', 'Shofar']"
TfcUrwe5wY4, 100.000, 110.000,"/m/04rlf,/m/04szw,/m/0b9m1","['Music', 'Musical instrument', 'Harmonic']"
Tfd2Fhr1HrQ, 8.000, 18.000,/m/03v3yw,['Keys jangling']
Tfg9HjhpVlY, 100.000, 110.000,/m/03q5_w,"['Burping, eructation']"
Tg5Bt6KSrag, 260.000, 270.000,/m/0326g,['Flamenco']
Tg6Kexjc9vc, 30.000, 40.000,/t/dd00018,['Oink']
TgIj5W4AdMs, 10.000, 20.000,"/m/02_nn,/m/09x0r","['Fart', 'Speech']"
TgL9EhwhoSE, 30.000, 40.000,"/m/01v1d8,/m/04rlf,/m/0m0jc","['Sampler', 'Music', 'Electronica']"
TgOr_C6xP6U, 30.000, 40.000,"/m/01sm1g,/m/0l14md","['Wood block', 'Percussion']"
TgQspLykHUM, 10.000, 20.000,"/m/04rlf,/m/0fd3y","['Music', 'Ambient music']"
TgUKuk1wWWI, 500.000, 510.000,"/m/07p6mqd,/m/09x0r,/t/dd00128","['Slosh', 'Speech', 'Outside, urban or manmade']"
TgVOhw3bI30, 40.000, 50.000,"/m/01jwx6,/m/04_sv,/m/07yv9","['Vibration', 'Motorcycle', 'Vehicle']"
TgZF6KBiBcQ, 300.000, 310.000,"/m/0150b9,/m/03w41f","['Change ringing (campanology)', 'Church bell']"
TgdNaRJCshI, 30.000, 40.000,"/m/04229,/m/07s02z0","['Jet engine', 'Squeal']"
TgdikCUWjek, 30.000, 40.000,"/m/07qjznl,/m/09x0r","['Tick-tock', 'Speech']"
TgdjcC28d6o, 0.000, 10.000,/m/07pqn27,['Bouncing']
Tggmwi-ecWA, 550.000, 560.000,"/m/07r660_,/m/09x0r","['Giggle', 'Speech']"
Th3mJWxUQ0w, 90.000, 100.000,"/m/07p6fty,/m/09x0r","['Shout', 'Speech']"
ThF0NS3ejok, 310.000, 320.000,/m/028ght,['Applause']
ThNxBNCE-As, 40.000, 50.000,"/m/07st88b,/m/09ld4","['Croak', 'Frog']"
ThYnNuVDTTk, 0.000, 10.000,/m/01y3hg,"['Smoke detector, smoke alarm']"
ThdvaONJxCg, 30.000, 40.000,/m/0d31p,['Vacuum cleaner']
Ti4VKW1JhLc, 560.000, 570.000,"/m/01m2v,/m/0316dw,/m/09x0r","['Computer keyboard', 'Typing', 'Speech']"
Ti7pQYnL6Zk, 480.000, 490.000,/m/0mbct,['Gong']
TiDdR-6bIcY, 90.000, 100.000,"/m/015lz1,/m/028sqc","['Singing', 'Music of Asia']"
TiFboW8mqd4, 30.000, 40.000,"/m/015p6,/m/01w250,/m/020bb7,/m/07pggtn","['Bird', 'Whistling', 'Bird vocalization, bird call, bird song', 'Chirp, tweet']"
TiOBlG-R1Y4, 20.000, 30.000,"/m/04rlf,/t/dd00036","['Music', 'Angry music']"
TiXRXE71Rwc, 70.000, 80.000,"/m/04rlf,/m/06w87","['Music', 'Steel guitar, slide guitar']"
TiZXWRhsMX8, 30.000, 40.000,"/m/07st88b,/m/09ld4","['Croak', 'Frog']"
Tib9q48R1GQ, 30.000, 40.000,"/m/0912c9,/m/09x0r,/t/dd00128","['Vehicle horn, car horn, honking', 'Speech', 'Outside, urban or manmade']"
TioINDSHcps, 20.000, 30.000,"/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136","['Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Whimper (dog)']"
TjOx-hHvHI0, 30.000, 40.000,/m/07n_g,['Tuning fork']
TjeFw_pHpX0, 80.000, 90.000,/m/023pjk,"['Cutlery, silverware']"
Tk2VoEuEfVk, 390.000, 400.000,"/m/04rlf,/m/0g293","['Music', 'Music of Latin America']"
TkHZdMJPwKc, 80.000, 90.000,"/m/02v2lh,/m/0395lw,/m/04rlf","['New-age music', 'Bell', 'Music']"
TkVFNyHv60o, 30.000, 40.000,"/m/01c194,/m/04rlf","['Mantra', 'Music']"
TkclVqlyKx4, 40.000, 50.000,"/m/0192l,/m/085jw","['Bagpipes', 'Wind instrument, woodwind instrument']"
TkkLNOxVjXA, 380.000, 390.000,"/m/01jt3m,/m/0838f","['Toilet flush', 'Water']"
TlEDi6zJom8, 420.000, 430.000,/m/07qfgpx,"['Jingle, tinkle']"
TlL45IWd0gk, 50.000, 60.000,"/m/0261r1,/m/09x0r","['Babbling', 'Speech']"
TlNCudch9qM, 220.000, 230.000,"/m/01h8n0,/m/09x0r","['Conversation', 'Speech']"
TlOV3f5U6Ys, 280.000, 290.000,"/m/04rlf,/m/0l14qv","['Music', 'Synthesizer']"
TlRlqiXvyCw, 230.000, 240.000,/m/0l14qv,['Synthesizer']
TlYXytZ8kus, 220.000, 230.000,"/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077","['Ratchet, pawl', 'Pulleys', 'Gears', 'Mechanisms']"
TlZINTHudT0, 400.000, 410.000,"/m/07r4wb8,/m/09x0r,/t/dd00125","['Knock', 'Speech', 'Inside, small room']"
TlbhdpWbudw, 30.000, 40.000,/m/07r5c2p,['Caw']
Tloa2CbutoM, 20.000, 30.000,"/m/01yg9g,/m/07yv9","['Lawn mower', 'Vehicle']"
TmYBGwKqsrA, 16.000, 26.000,"/m/07r_80w,/m/09d5_","['Hoot', 'Owl']"
Tm_iwnX6hn0, 0.000, 5.000,"/m/0912c9,/t/dd00125","['Vehicle horn, car horn, honking', 'Inside, small room']"
TmcLCffv8Sc, 30.000, 40.000,/m/0l14t7,['Singing bowl']
TmrLBAVfjHw, 30.000, 40.000,"/m/04rlf,/m/04wptg","['Music', 'Wedding music']"
TmwmAx5eWxc, 50.000, 60.000,"/m/03vt0,/m/07r4gkf,/m/09xqv","['Insect', 'Patter', 'Cricket']"
TnlAaFPpH0U, 90.000, 100.000,"/m/07rjzl8,/m/09x0r,/t/dd00126","['Slam', 'Speech', 'Inside, large room or hall']"
TnqqafJMXBU, 30.000, 40.000,"/m/09x0r,/m/0b9m1","['Speech', 'Harmonic']"
ToLNufh5NBA, 30.000, 40.000,"/m/016cjb,/m/04rlf","['Gospel music', 'Music']"
TokHdpvX7Es, 30.000, 40.000,"/m/015lz1,/m/04rlf,/m/05lls,/m/0ggq0m,/m/0l14jd","['Singing', 'Music', 'Opera', 'Classical music', 'Choir']"
ToxWgj3_Zgw, 30.000, 40.000,/m/07s34ls,['Whir']
TpCKwV4kHuU, 30.000, 40.000,"/m/07r_80w,/m/09d5_","['Hoot', 'Owl']"
TpEmVQvrrtw, 140.000, 150.000,/m/027m70_,['Jingle bell']
TpFOD5O3Pk8, 30.000, 40.000,/t/dd00134,['Car passing by']
TpYdG5rqKnc, 70.000, 80.000,"/m/07yv9,/m/0912c9","['Vehicle', 'Vehicle horn, car horn, honking']"
TqIptTnXb20, 100.000, 110.000,"/m/02bk07,/m/0y4f8","['Chant', 'Vocal music']"
